,Item Name,Price,Quantity,Image link
26,Fresh Indian Baasa / Pangasius / Pangas, ₹75.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/b/a/baasa_whole.jpg
27,Freshly Frozen Seer Fish / Surmai / Vanjaram / Anjal - Curry Cut, ₹549.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/f/r/frozen_seer_curry_cut.jpg
28,Freshly Frozen Seer Fish / Surmai / Vanjaram / Anjal - Head & Tail Curry Cut, ₹125.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/f/r/frozen_seer_fish_head_and_tail_cut.jpg
29,Freshly Frozen Seer Fish / Surmai / Vanjaram / Anjal - Steaks, ₹649.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/f/r/freshly_frozen_seer_steak.jpg
30,Gambas - Prawns Cooked In Sun Dried Tomato And Olives, ₹295.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/p/r/prawn_gambas.jpg
31,Goan Style Chicken Cafreal (250g Pack), ₹125.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/g/o/goan_chicken_1.jpg
32,Goby / Poolan / Bele Mach, ₹375.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/_/9/_90a28145d_b.jpg
33,Granny's Masala Fried Chicken (250g Pack), ₹125.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/g/r/grandma_fried_chicken_cooked_1.jpg
34,Green Mussels / Kallumakkaya Meat (Boiled and un-cleaned) - 200g Pack, ₹399.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/k/a/kallumakkaya_meat.jpg
35,Grey Mullet / Thirutha / Bhangor / ভাঙ্গর, ₹249.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/g/r/grey-mullet.jpg
36,Grouper / Reef Cod / Kalava (Medium), ₹249.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/g/r/grouper_medium_3.jpg
37,"Handmade Nawabi Chicken Seekh Kebab (3 to 5 pieces, 210g to 230g)", ₹159.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/c/h/chicken_kebab.jpg
38,"Handmade Nawabi Kakori Mutton Kebab (Microwave Ready, 3 to 5 pieces, 140g to 160g)", ₹145.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/k/a/kakori_kebab3_1.jpg
39,Herb-Stuffed Whole Roast Chicken (1.1kg to 1.3kg pack), ₹349.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/h/e/herb-stuffed_whole_roast_chicken.jpg
40,"Hilsa / Ilish - (Whole Fish Size 1.2kg-1.3kg) (Cleaned, Bengali Round cut) 1pc"," ₹2,549.00",/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/h/i/hilsa-fish_01_1.jpg
41,"Hilsa / Ilish - (Whole Fish Size 1kg-1.1kg) (Cleaned, Bengali Round cut) 1pc"," ₹2,349.00",/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/h/i/hilsa-fish_02_7.jpg
42,Horse Mackerel / Ayala Para / Vankada (Small), ₹169.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/h/o/horse-mackerel_whole.jpg
43,"Idly / Dosa Batter (Freshly Stone-ground, no added preservatives/chemicals) - 1kg Pack", ₹55.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/i/d/idly_dosa_batter_1.jpg
44,Indian Prawns / Venami / Vannamei / Jhinga / Chemmin (30+ Count/kg), ₹449.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/v/e/venami-prawns-whole.jpg
45,Indian Prawns / Venami / Vannamei / Jhinga / Chemmin (70+ Count/kg), ₹275.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/v/e/venami_prawns_2.jpg
46,Jumbo Flower Tiger Shrimp (Large), ₹649.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/5/b/5b3a75615d-edit_1.jpg
47,Kada Varaal / Lizard Fish, ₹169.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/l/i/lizard_fish_whole.jpg
48,Kerala Prawn Roast (300g), ₹325.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/k/e/kerala-prawn-roast-cooked.jpg
49,Kolkata Parshe Fish / পারশে / Shorda / Boi / Kanambu / Gold Spot mullet (Kolkata / Malancha Special), ₹289.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/_/9/_90a29655d.jpg
50,Kolkata Tengra/ / Tyangra / Koori (Lake), ₹399.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/t/y/tyangra_small.png
51,Large Marine Catfish / Etta Koori, ₹199.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/c/a/cat_fish_2.jpg
52,Leather Jacket, ₹219.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/l/e/leatherjacket_whole.jpg
53,Long Rayed Silver Biddy / Pranjil, ₹249.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/l/o/long_rayed_silver_biddy.jpg
54,Malabar Chicken Samosas - Pack of 4 (130g to 150g), ₹135.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/s/a/samosa4.jpg
55,Marinated Tender Chicken Chilli (240g+), ₹165.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/c/h/chilli_chicken_1_1.jpg
56,Marine Catfish / Etta Koori (Medium), ₹169.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/c/a/cat_fish_4.jpg
57,Mutton Meat Ball Curry / Mutton Kola Urundai Kolambu - 300g Pack, ₹299.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/m/u/mutton-kola-urundai-kolambu.jpg
58,Mutton Mince Dry Fry / Kheema Matar (300g+), ₹399.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/m/u/mutton_kheema_3.jpg
59,Mutton Mince Dry Fry / Kheema Matar (400g to 420g), ₹549.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/m/u/mutton_kheema.jpg
60,Ooty Beetroot Cut Vegetable Mix - 500g Pack (Ozone Washed), ₹79.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/b/e/beetroot_poriyal.jpg
61,Pearl Spot / Karimeen / Koral (Large), ₹299.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/k/a/karimeen_large_1_2.jpg
62,Pearl Spot / Karimeen / Koral (Medium), ₹289.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/k/a/karimeen_medium_2.jpg
63,Pearl Spot / Karimeen / Koral (Super Large), ₹325.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/k/a/karimeen_large_1_1.jpg
64,Peri Peri Chicken Wings (350g Pack), ₹249.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/p/e/peri_peri_chicken_wings_2.jpg
